iteration,sampled_patient_clusters,sampled_rows,positive_count,m1_roc_auc,m2_roc_auc,roc_auc_difference_m2_minus_m1,m1_average_precision,m2_average_precision,average_precision_difference_m2_minus_m1,m1_sensitivity,m2_sensitivity,sensitivity_difference_m2_minus_m1
508,412,6213,105,0.8906586210122556,0.8834479371316306,-0.007210683880624957,0.14444130755735626,0.16139285980287701,0.01695155224552075,0.9619047619047619,0.8857142857142857,-0.07619047619047625
509,412,5914,109,0.8963595129159456,0.8928999834056374,-0.003459529510308257,0.15363177598623287,0.1614267056133504,0.007794929627117531,0.9724770642201835,0.9174311926605505,-0.05504587155963303
510,412,6812,128,0.881508078994614,0.8789284578845004,-0.0025796211101136723,0.16207669208066375,0.1544730493566809,-0.00760364272398284,0.96875,0.8515625,-0.1171875
511,412,6861,116,0.8920937603844483,0.8958947879655428,0.0038010275810944627,0.10388022548435448,0.12499327677614083,0.021113051291786353,0.9827586206896551,0.9224137931034483,-0.06034482758620685
512,412,6811,122,0.8924953863573423,0.8812186143631948,-0.01127677199414745,0.16706115108956573,0.1506027915565719,-0.01645835953299382,0.9836065573770492,0.8688524590163934,-0.11475409836065575
513,412,6512,126,0.9080503482319957,0.9129084455579914,0.004858097325995736,0.22031561328868762,0.2230412115226128,0.0027255982339251805,0.9841269841269841,0.9603174603174603,-0.023809523809523725
514,412,7169,128,0.8856252662974009,0.8863520362874592,0.0007267699900582736,0.13250332345741095,0.12011750521433538,-0.012385818243075566,0.9609375,0.859375,-0.1015625
515,412,6802,109,0.9032304050377158,0.887172960384463,-0.01605744465325276,0.22554578461863659,0.20423553482940157,-0.021310249789235014,0.963302752293578,0.8807339449541285,-0.08256880733944949
516,412,6600,127,0.9247583237944168,0.920507474415227,-0.004250849379189847,0.2816418739046063,0.251546131680963,-0.030095742223643307,0.984251968503937,0.9212598425196851,-0.06299212598425197
517,412,6647,126,0.8921968828424893,0.8934382933769531,0.001241410534463805,0.11780111869062551,0.1163998936782863,-0.001401225012339205,0.9920634920634921,0.9206349206349206,-0.07142857142857151
518,412,6344,131,0.9124281394711654,0.9014784317050066,-0.010949707766158778,0.18102290058856155,0.20962701701037895,0.0286041164218174,0.9923664122137404,0.9007633587786259,-0.09160305343511455
519,412,6575,127,0.8971945155428772,0.8981531232293234,0.0009586076864461779,0.15010457737117844,0.1519009926055137,0.001796415234335269,0.952755905511811,0.8661417322834646,-0.08661417322834641
520,412,6666,111,0.9112760357611617,0.908142467410202,-0.0031335683509596812,0.14554186840584804,0.15457519622316726,0.00903332781731922,0.9819819819819819,0.9009009009009009,-0.08108108108108103
521,412,6656,104,0.8740050014088475,0.843486574856767,-0.03051842655208048,0.12766334744943808,0.14193966570333516,0.01427631825389708,0.9807692307692307,0.7788461538461539,-0.20192307692307687
522,412,6370,118,0.9069680753006496,0.9199781493650846,0.013010074064434995,0.19912175961349268,0.19323474221284895,-0.005887017400643735,0.9830508474576272,0.9576271186440678,-0.025423728813559365
523,412,6955,123,0.8754248300679728,0.8755789350926295,0.0001541050246567366,0.13436483499573068,0.16640488476464974,0.032040049768919054,0.926829268292683,0.8373983739837398,-0.08943089430894313
524,412,6522,124,0.9292785547903075,0.9305491131301112,0.001270558339803718,0.2684028673998637,0.22796028517265798,-0.0404425822272057,0.9919354838709677,0.9758064516129032,-0.016129032258064502
525,412,6189,124,0.900054516926841,0.8931853841448821,-0.0068691327819588865,0.16117118457935525,0.15919782421031436,-0.0019733603690408885,0.9919354838709677,0.9193548387096774,-0.07258064516129037
526,412,7029,99,0.9095500459136823,0.8947191977495008,-0.014830848164181454,0.15450469497559174,0.15147636190688915,-0.0030283330687025933,0.9595959595959596,0.8686868686868687,-0.09090909090909083
527,412,6170,136,0.8863352765700248,0.9009455000097487,0.014610223439723957,0.13871237226251956,0.16567138496545766,0.0269590127029381,0.9779411764705882,0.9264705882352942,-0.051470588235294046
528,412,6009,107,0.929958797429669,0.9165370838967941,-0.013421713532874913,0.22046044076899748,0.2067543289374877,-0.01370611183150977,0.9906542056074766,0.9252336448598131,-0.06542056074766356
529,412,6503,128,0.9046004901960785,0.9060563725490196,0.0014558823529411402,0.227085029862907,0.19462765381850444,-0.03245737604440255,0.9765625,0.9140625,-0.0625
530,412,6369,126,0.8967465783900191,0.8942167608674096,-0.002529817522609501,0.16169752302616094,0.16008196897263005,-0.0016155540535308932,0.9682539682539683,0.8888888888888888,-0.07936507936507942
531,412,6442,134,0.9085880048079198,0.8942293131678324,-0.014358691640087407,0.19116857945052346,0.17043383496334308,-0.02073474448718038,0.9626865671641791,0.8880597014925373,-0.07462686567164178
532,412,6452,104,0.9204170907857108,0.9143506737433958,-0.00606641704231492,0.19856105304154043,0.19993026535160496,0.0013692123100645381,0.9807692307692307,0.9134615384615384,-0.06730769230769229
533,412,6330,129,0.8978284322733643,0.8938955832330119,-0.003932849040352404,0.22003128073127262,0.2233498814043235,0.00331860067305087,0.9612403100775194,0.875968992248062,-0.0852713178294574
534,412,6150,105,0.9076607979833786,0.9072180865729254,-0.000442711410453267,0.23686061248843926,0.2334959955390684,-0.0033646169493708467,0.9523809523809523,0.9238095238095239,-0.02857142857142847
535,412,6545,116,0.8903983029483858,0.8855469022371688,-0.004851400711217035,0.1494018134102165,0.13884137762199336,-0.010560435788223133,0.9827586206896551,0.8879310344827587,-0.09482758620689646
536,412,6607,117,0.868265444536631,0.8740363214939486,0.005770876957317594,0.12483892122046894,0.16056334818695542,0.03572442696648648,0.9572649572649573,0.8461538461538461,-0.11111111111111116
537,412,6592,119,0.895932295365234,0.8897982180667725,-0.006134077298461493,0.18494444749383426,0.14168669837190961,-0.04325774912192465,0.9495798319327731,0.8823529411764706,-0.0672268907563025
538,412,6724,118,0.901303129666405,0.902927231022645,0.0016241013562400264,0.19454212070696272,0.18439006486021114,-0.010152055846751579,0.9661016949152542,0.940677966101695,-0.025423728813559254
539,412,6653,129,0.8942984519888403,0.9005764048308215,0.0062779528419811825,0.17142782270641943,0.16351503753130306,-0.007912785175116371,0.9767441860465116,0.8992248062015504,-0.07751937984496116
540,412,6925,115,0.8875285705165039,0.880872119006576,-0.006656451509927885,0.14107314010238672,0.16858084080819977,0.027507700705813043,0.9739130434782609,0.8521739130434782,-0.12173913043478268
541,412,6671,100,0.8953325216861969,0.8814130269365393,-0.01391949474965759,0.11260845649981169,0.11085653497619963,-0.00175192152361206,0.99,0.84,-0.15000000000000002
542,412,6293,115,0.8927653525131252,0.896402381522091,0.0036370290089657864,0.15823777406430306,0.18041738763965184,0.022179613575348783,0.9739130434782609,0.9217391304347826,-0.05217391304347829
543,412,6485,96,0.9207720300516513,0.9245154432096834,0.0037434131580320607,0.17412083783459195,0.1962340985921725,0.02211326075758055,0.9895833333333334,0.9479166666666666,-0.04166666666666674
544,412,6720,115,0.8945528749629728,0.9026969028733172,0.008144027910344409,0.14416491345823718,0.17058019124207735,0.026415277783840174,0.991304347826087,0.9043478260869565,-0.08695652173913049
545,412,6663,104,0.8911360784359718,0.8850669074788604,-0.006069170957111347,0.1108350346359477,0.12693984654353382,0.016104811907586128,0.9903846153846154,0.8653846153846154,-0.125
546,412,6756,89,0.9065007423786113,0.9009307961568214,-0.005569946221789968,0.1815263737151095,0.17785158302588808,-0.0036747906892214133,0.9775280898876404,0.898876404494382,-0.0786516853932584
547,412,7192,104,0.9070083239277652,0.9098571258030909,0.002848801875325657,0.16559753295469534,0.16983564259302894,0.004238109638333598,0.9903846153846154,0.9423076923076923,-0.04807692307692313
548,412,6787,134,0.9138274507516528,0.9062654935154381,-0.007561957236214778,0.2197986360130995,0.2108284548892748,-0.008970181123824722,1.0,0.9104477611940298,-0.08955223880597019
549,412,6625,93,0.898060170278332,0.8897734231475811,-0.008286747130750838,0.14057890051532607,0.12920972859598734,-0.011369171919338728,0.978494623655914,0.9032258064516129,-0.07526881720430112
550,412,6528,127,0.9036075810005081,0.9060788976131928,0.0024713166126847375,0.1618821819031816,0.15899990692969776,-0.0028822749734838393,1.0,0.937007874015748,-0.06299212598425197
551,412,6561,103,0.9098371253235995,0.9076888152573613,-0.0021483100662381682,0.15430401931904375,0.14392786314580283,-0.010376156173240919,0.970873786407767,0.8932038834951457,-0.07766990291262132
552,412,6545,137,0.8756561141638646,0.881877807849677,0.0062216936858123795,0.2069377938814207,0.18270473091083872,-0.024233062970581976,0.9635036496350365,0.8686131386861314,-0.0948905109489051
553,412,6047,102,0.9016853839937994,0.8952011081976945,-0.006484275796104888,0.19012441176711986,0.18685627713883707,-0.0032681346282827928,0.9705882352941176,0.9313725490196079,-0.039215686274509776
554,412,6358,98,0.9085609962834974,0.9176745778183477,0.009113581534850312,0.22347709282831654,0.19808569512901272,-0.02539139769930382,0.9795918367346939,0.9285714285714286,-0.05102040816326525
555,412,6541,112,0.9141932204519698,0.9078603093127124,-0.00633291113925738,0.2328658940801984,0.2301266007910043,-0.002739293289194089,0.9732142857142857,0.9107142857142857,-0.0625
556,412,6288,107,0.9037977401352049,0.898023336513615,-0.005774403621589874,0.18416155439981285,0.1693488926246333,-0.014812661775179564,0.9626168224299065,0.897196261682243,-0.06542056074766356
557,412,6705,139,0.90333678838227,0.9166378137210001,0.01330102533873001,0.17200715759182084,0.21116452021935644,0.03915736262753561,0.9784172661870504,0.9496402877697842,-0.02877697841726623
558,412,6445,119,0.9125285270605239,0.9018788672598346,-0.010649659800689326,0.20370056071206635,0.19707500597673783,-0.006625554735328526,0.9747899159663865,0.907563025210084,-0.0672268907563025
559,412,6834,116,0.9006105573292543,0.8947231318844894,-0.005887425444764949,0.22308320383706218,0.20458530935870695,-0.01849789447835523,0.9482758620689655,0.8793103448275862,-0.06896551724137934
560,412,6759,116,0.8934917232035796,0.8952150825084222,0.0017233593048425755,0.16904691277041864,0.1769356880719423,0.007888775301523654,0.9482758620689655,0.8879310344827587,-0.06034482758620685
561,412,6676,122,0.8954586612105234,0.8984764653796705,0.003017804169147098,0.13690416581114445,0.133684624861321,-0.003219540949823463,0.9836065573770492,0.9016393442622951,-0.08196721311475408
562,412,6975,90,0.8866828048091664,0.869991124021625,-0.016691680787541352,0.11026933471848499,0.08161270845820856,-0.02865662626027643,0.9222222222222223,0.8222222222222222,-0.10000000000000009
563,412,6658,133,0.901775127473857,0.8918894938495665,-0.009885633624290513,0.17797029524672564,0.1626906092475498,-0.01527968599917584,0.9924812030075187,0.924812030075188,-0.06766917293233077
564,412,6254,110,0.8873416785037879,0.8935413707386364,0.006199692234848508,0.12721752309239315,0.12375516756636123,-0.0034623555260319128,0.9818181818181818,0.9272727272727272,-0.054545454545454564
565,412,6601,106,0.9008831176376604,0.8887170101819979,-0.01216610745566249,0.2032887657875328,0.1831352262281179,-0.0201535395594149,0.9622641509433962,0.8584905660377359,-0.10377358490566035
566,412,6438,112,0.8886666704304231,0.8900653764509281,0.0013987060205049584,0.16227777727742995,0.15970113893543414,-0.0025766383419958128,0.9642857142857143,0.8928571428571429,-0.0714285714285714
567,412,6500,112,0.8935042825834154,0.8956120292512747,0.0021077466678592893,0.16205504907971052,0.1456874203929672,-0.016367628686743324,0.9732142857142857,0.9375,-0.0357142857142857
568,412,6462,115,0.9151259410471225,0.9246490981703098,0.009523157123187298,0.19888332719928725,0.2345658037274366,0.03568247652814935,0.991304347826087,0.9565217391304348,-0.034782608695652195
569,412,6625,110,0.9031479801855857,0.8868917881811206,-0.016256192004465153,0.19047010627764174,0.16517676727445701,-0.02529333900318473,0.990909090909091,0.8727272727272727,-0.11818181818181828
570,412,6930,103,0.904784116749457,0.8890683906419541,-0.015715726107502936,0.22008984757318015,0.1851436428145703,-0.03494620475860985,0.941747572815534,0.8543689320388349,-0.0873786407766991
571,412,6716,105,0.902070863135755,0.9035287507833265,0.0014578876475714875,0.14564014771538328,0.12585407564737072,-0.019786072068012556,0.9809523809523809,0.9238095238095239,-0.05714285714285705
572,412,7026,108,0.8978630625421606,0.9022223292966283,0.004359266754467628,0.14080564860405023,0.1412237757530186,0.0004181271489683558,0.9814814814814815,0.8981481481481481,-0.08333333333333337
573,412,6821,117,0.9227033739265244,0.9077849937784306,-0.014918380148093768,0.23651566189045095,0.18258078068662134,-0.05393488120382961,0.9658119658119658,0.9145299145299145,-0.05128205128205132
574,412,6362,126,0.8867902196157488,0.8776713807182055,-0.00911883889754328,0.20553037516324074,0.1676953209699434,-0.03783505419329733,0.9682539682539683,0.8650793650793651,-0.10317460317460314
575,412,6358,163,0.9037567402962017,0.9018325683189985,-0.0019241719772031818,0.25885751463197726,0.24727652584376159,-0.011580988788215674,0.9693251533742331,0.901840490797546,-0.06748466257668706
576,412,7025,148,0.9064095358991389,0.8934806189059497,-0.01292891699318921,0.22359602654924007,0.1965167881207112,-0.027079238428528885,0.9594594594594594,0.8783783783783784,-0.08108108108108103
577,412,6613,123,0.8871447004146467,0.8902413970210581,0.003096696606411431,0.16781000398302298,0.1328251784677608,-0.03498482551526219,0.959349593495935,0.8861788617886179,-0.07317073170731703
578,412,6801,136,0.908733065619346,0.9062089051674683,-0.002524160451877644,0.1885472007016607,0.1940129221978906,0.005465721496229897,0.9852941176470589,0.9191176470588235,-0.06617647058823539
579,412,6971,109,0.9012404439821488,0.8946638715008063,-0.006576572481342469,0.13513653130294442,0.1381986969398871,0.003062165636942671,0.981651376146789,0.908256880733945,-0.07339449541284404
580,412,6789,102,0.8904884220773699,0.8873098813325241,-0.0031785407448458036,0.1235365108488279,0.12187988265436286,-0.0016566281944650346,0.9705882352941176,0.8921568627450981,-0.07843137254901955
581,412,6885,133,0.9024983964650963,0.9062566813954317,0.003758284930335365,0.24379431422030143,0.20575874158468802,-0.03803557263561341,0.9924812030075187,0.924812030075188,-0.06766917293233077
582,412,6510,105,0.8866837664027359,0.8928872532619606,0.006203486859224672,0.17423113216999084,0.15640275237730367,-0.01782837979268717,0.9619047619047619,0.8761904761904762,-0.08571428571428574
583,412,6653,109,0.8881333976357642,0.8784459747426034,-0.009687422893160713,0.13854864217787097,0.12397557434446535,-0.014573067833405617,0.9908256880733946,0.8623853211009175,-0.12844036697247707
584,412,6724,113,0.8936834961307447,0.8901187749567294,-0.003564721174015295,0.19599741746282323,0.16968262410568324,-0.026314793357139987,0.9734513274336283,0.8849557522123894,-0.08849557522123885
585,412,6925,144,0.9038110980025889,0.8973653918628848,-0.006445706139704077,0.20034778864810573,0.17803739457728399,-0.02231039407082175,0.9652777777777778,0.875,-0.09027777777777779
586,412,6741,107,0.9122842113270915,0.9122504007956744,-3.381053141704449e-05,0.15537172476740568,0.16065215659446233,0.0052804318270566475,0.9906542056074766,0.9439252336448598,-0.04672897196261683
587,412,6890,177,0.8948225089862742,0.9021091549325408,0.007286645946266601,0.16939715058522414,0.1901843849390615,0.020787234353837364,0.9661016949152542,0.9096045197740112,-0.05649717514124297
588,412,6450,165,0.9009734577276345,0.9026561558303803,0.0016826981027457943,0.2208623914457066,0.2027409719883699,-0.018121419457336696,0.9696969696969697,0.9090909090909091,-0.06060606060606066
589,412,6651,113,0.8960359721383768,0.9053890529701107,0.009353080831733918,0.1566216285077958,0.1811257181674873,0.024504089659691503,0.9646017699115044,0.9203539823008849,-0.04424778761061943
590,412,5952,124,0.8770424203511413,0.8809971882126331,0.003954767861491737,0.12992087058692067,0.12769388569647472,-0.0022269848904459544,0.9919354838709677,0.9032258064516129,-0.08870967741935487
591,412,6478,93,0.8989685166005675,0.9079327388620844,0.00896422226151683,0.1900660844394785,0.2152306312275968,0.025164546788118303,0.978494623655914,0.9032258064516129,-0.07526881720430112
592,412,6832,119,0.8976650096952231,0.8971242302969155,-0.0005407793983076559,0.1508377722579209,0.1571995031165164,0.00636173085859551,0.9747899159663865,0.8991596638655462,-0.07563025210084029
593,412,6821,108,0.9121080711278834,0.911612901446061,-0.0004951696818223938,0.16507587256021486,0.13684067740295708,-0.02823519515725778,0.9814814814814815,0.9444444444444444,-0.03703703703703709
594,412,6309,101,0.9046056828621006,0.9014510181688271,-0.0031546646932735234,0.1577159884326644,0.14980733612619726,-0.007908652306467145,0.9900990099009901,0.900990099009901,-0.08910891089108908
595,412,6374,117,0.8808732510186881,0.879421202099802,-0.001452048918886062,0.1586115570505487,0.17660889812100594,0.01799734107045725,0.9487179487179487,0.8632478632478633,-0.08547008547008539
596,412,6946,146,0.9134206285253827,0.8982060838033844,-0.015214544721998347,0.21938291309711613,0.1855607174027653,-0.033822195694350826,0.9863013698630136,0.9246575342465754,-0.06164383561643827
597,412,6904,127,0.902081960870429,0.8935468391816228,-0.008535121688806213,0.18502649020470255,0.1890411580528259,0.004014667848123349,0.9606299212598425,0.889763779527559,-0.07086614173228345
598,412,6311,107,0.9177392336569111,0.9340318576498732,0.016292623992962052,0.3014445755900934,0.24837370321587185,-0.05307087237422156,0.9906542056074766,0.9626168224299065,-0.028037383177570097
599,412,6894,134,0.9005696370219906,0.8895235361653273,-0.011046100856663243,0.1681452992134653,0.14729821604475615,-0.020847083168709146,0.9552238805970149,0.8507462686567164,-0.10447761194029848
600,412,6613,100,0.9090112083525257,0.8993367111929986,-0.009674497159527062,0.15742615583102926,0.1611965761195761,0.0037704202885468496,0.99,0.91,-0.07999999999999996
601,412,6125,114,0.9046441173637804,0.9060319239289373,0.0013878065651569127,0.18756349490707214,0.1739176624746547,-0.013645832432417432,0.9824561403508771,0.9473684210526315,-0.03508771929824561
602,412,7132,115,0.9105142170257325,0.8991096157778316,-0.011404601247900992,0.2620275086833543,0.21977871055476736,-0.04224879812858692,0.9739130434782609,0.8608695652173913,-0.11304347826086958
603,412,6815,130,0.8933594154536564,0.9011483804153961,0.007788964961739753,0.14704564730405087,0.15252810851809587,0.005482461214044998,0.9769230769230769,0.9153846153846154,-0.06153846153846154
604,412,6611,106,0.8826722550142851,0.899678041564544,0.01700578655025886,0.17194492141906026,0.17410444536429084,0.0021595239452305848,0.9905660377358491,0.9056603773584906,-0.08490566037735847
605,412,6605,109,0.920920990192977,0.917744723640801,-0.003176266552176066,0.20338516543573057,0.1759974981021858,-0.02738766733354478,0.981651376146789,0.908256880733945,-0.07339449541284404
606,412,6536,131,0.9158946672149024,0.9017984518297371,-0.014096215385165367,0.21516034082308844,0.18760518389796385,-0.027555156925124585,0.9847328244274809,0.9083969465648855,-0.07633587786259544
607,412,6664,130,0.9105130559676013,0.9078830260648443,-0.0026300299027570695,0.22981186832120143,0.2144120796220729,-0.01539978869912853,0.9615384615384616,0.9230769230769231,-0.038461538461538436
608,412,6732,117,0.8854403679800505,0.8804013153219502,-0.00503905265810034,0.1345131894007125,0.11232861645464672,-0.02218457294606578,0.9743589743589743,0.8888888888888888,-0.0854700854700855
609,412,6301,115,0.9076245097625775,0.9026722332335286,-0.004952276529048838,0.17912471680844871,0.1783687279207937,-0.000755988887655018,0.9739130434782609,0.9130434782608695,-0.0608695652173914
610,412,6711,102,0.9109236068462792,0.9094505709682874,-0.0014730358779917463,0.1641799543934363,0.15974876807638602,-0.0044311863170502785,0.9803921568627451,0.9019607843137255,-0.07843137254901955
611,412,6397,94,0.9156683241009854,0.8978804419374766,-0.017787882163508795,0.15955484560710143,0.15262059964094882,-0.006934245966152608,1.0,0.9148936170212766,-0.08510638297872342
612,412,7378,105,0.9223573163625411,0.9040731210674838,-0.018284195295057315,0.16774084249817947,0.15875928762438205,-0.008981554873797426,0.9809523809523809,0.9142857142857143,-0.06666666666666665
613,412,6737,109,0.9025388537923626,0.8922059873873973,-0.010332866404965335,0.14228007498276238,0.14137681783476655,-0.0009032571479958285,0.963302752293578,0.8990825688073395,-0.06422018348623848
614,412,6863,116,0.9163319074122344,0.9118113797703193,-0.0045205276419150175,0.23563199569141247,0.19009537371470966,-0.0455366219767028,0.9827586206896551,0.9482758620689655,-0.03448275862068961
615,412,6777,108,0.9033643780232474,0.8937288615651189,-0.009635516458128546,0.14850153290708598,0.13779151214306162,-0.010710020764024358,0.9722222222222222,0.8888888888888888,-0.08333333333333337
616,412,6670,101,0.8718523397475993,0.8719744253311006,0.00012208558350124132,0.10647124317760365,0.10319728622787931,-0.0032739569497243354,0.9207920792079208,0.8316831683168316,-0.08910891089108919
617,412,6221,150,0.8893779168725635,0.8954807005984736,0.00610278372591011,0.18512442880637126,0.18187301431756947,-0.003251414488801785,0.9733333333333334,0.9133333333333333,-0.06000000000000005
618,412,6703,95,0.935865617433414,0.9410650567095705,0.0051994392761565145,0.2482493329573392,0.23913269414329255,-0.009116638814046646,1.0,0.9789473684210527,-0.021052631578947323
619,412,7033,129,0.9074662929927152,0.9026505250298669,-0.004815767962848327,0.15292424580013503,0.15063066371119346,-0.002293582088941565,0.9689922480620154,0.8837209302325582,-0.0852713178294573
620,412,6327,152,0.9082740251438313,0.9008331557639038,-0.007440869379927495,0.24562690966703218,0.20397109473336605,-0.04165581493366613,0.9868421052631579,0.9144736842105263,-0.07236842105263153
621,412,6454,84,0.8898202137998056,0.8745916498467519,-0.01522856395305372,0.10931228435959633,0.10520840832152009,-0.004103876038076243,0.9642857142857143,0.8690476190476191,-0.09523809523809523
622,412,6770,128,0.8915048178259559,0.892723389039446,0.001218571213490116,0.1651651239545286,0.17616210873840207,0.010996984783873481,0.9609375,0.8828125,-0.078125
623,412,6318,124,0.903367723186851,0.9085489860114366,0.005181262824585642,0.1719151119587027,0.14940904707934127,-0.022506064879361437,0.9758064516129032,0.9193548387096774,-0.05645161290322587
624,412,6905,116,0.8949822481600561,0.8903881024578298,-0.004594145702226271,0.18595297698739544,0.17706516095908736,-0.008887816028308071,0.9482758620689655,0.8448275862068966,-0.10344827586206895
625,412,6160,95,0.8999071462663253,0.9229175163795722,0.023010370113246914,0.16643286872830218,0.17485505941372342,0.008422190685421244,0.9894736842105263,0.9578947368421052,-0.03157894736842104
626,412,6370,107,0.9101323452825599,0.8915481965735569,-0.018584148709003045,0.1693572117949746,0.1411397818688087,-0.028217429926165882,0.9906542056074766,0.9065420560747663,-0.08411214953271029
627,412,6680,95,0.9183615074131799,0.9049226711425489,-0.013438836270631027,0.21632213857879962,0.165473250122496,-0.050848888456303615,0.9894736842105263,0.9052631578947369,-0.0842105263157894
628,412,6901,104,0.9185217460191714,0.9065736014757643,-0.011948144543407091,0.27100096458450107,0.1844016750579225,-0.08659928952657858,0.9615384615384616,0.8942307692307693,-0.06730769230769229
629,412,6555,114,0.8999610499622757,0.9003103746013069,0.00034932463903125655,0.14786197649979652,0.1531864148376187,0.005324438337822174,0.9824561403508771,0.8947368421052632,-0.08771929824561397
630,412,6832,104,0.8964631162535442,0.8872236005670905,-0.009239515686453759,0.1590283116538718,0.15743953441988728,-0.0015887772339845119,0.9711538461538461,0.8461538461538461,-0.125
631,412,6720,138,0.8895835810444823,0.8990791750888457,0.009495594044363398,0.16813700088399888,0.1683365764164375,0.00019957553243862836,0.9782608695652174,0.8985507246376812,-0.07971014492753625
632,412,6592,101,0.8642446281294283,0.8765892149221084,0.012344586792680134,0.10153271614444646,0.09339081819908139,-0.008141897945365073,0.9405940594059405,0.8811881188118812,-0.05940594059405935
633,412,7066,100,0.9054938271604939,0.8890037324145852,-0.01649009474590868,0.19576753620840717,0.15523061954047987,-0.0405369166679273,0.97,0.88,-0.08999999999999997
634,412,6633,91,0.9118846607382224,0.9029701573266232,-0.008914503411599162,0.1632290933517773,0.15219101028588117,-0.011038083065896126,0.967032967032967,0.9010989010989011,-0.06593406593406592
635,412,6380,122,0.8927562883443618,0.8863015995263768,-0.006454688817985055,0.2400117682881782,0.2220617772045901,-0.01794999108358808,0.9754098360655737,0.8524590163934426,-0.12295081967213117
636,412,6732,132,0.8979361799816344,0.9063969237832874,0.008460743801652959,0.18387829844733417,0.1591146352150311,-0.024763663232303057,0.9848484848484849,0.9393939393939394,-0.045454545454545414
637,412,6756,146,0.9008486518972914,0.9047313120427746,0.003882660145483219,0.1373826388489809,0.17260190657193134,0.03521926772295045,0.9794520547945206,0.8972602739726028,-0.0821917808219178
638,412,6044,131,0.8932601603660197,0.897052425565096,0.0037922651990762724,0.20179568966847325,0.19757764009596807,-0.004218049572505184,0.9694656488549618,0.9083969465648855,-0.06106870229007633
639,412,6952,96,0.917082968689226,0.9150743873978996,-0.0020085812913264167,0.15646517017575493,0.15225215704637463,-0.0042130131293803,0.9791666666666666,0.9166666666666666,-0.0625
640,412,6528,105,0.9035771742917936,0.8868945678847594,-0.01668260640703423,0.19931263208953487,0.17949195880032082,-0.019820673289214052,0.9809523809523809,0.8857142857142857,-0.09523809523809523
641,412,6832,136,0.9314461223557523,0.9296693811933376,-0.0017767411624146634,0.31464405491626557,0.25469874090404404,-0.05994531401222153,0.9779411764705882,0.9485294117647058,-0.02941176470588236
642,412,6526,119,0.8949271608128189,0.8920429729563122,-0.0028841878565066814,0.13129870002639404,0.12568136410028297,-0.005617335926111078,0.9747899159663865,0.8823529411764706,-0.09243697478991597
643,412,6791,100,0.9066178448662382,0.9119862501868181,0.0053684053205799165,0.16293261301064763,0.15732587656021618,-0.005606736450431443,0.99,0.91,-0.07999999999999996
644,412,6293,106,0.8939742796063566,0.8856801083220752,-0.008294171284281338,0.16473382344134088,0.1791100380209984,0.014376214579657515,0.9716981132075472,0.8773584905660378,-0.09433962264150941
645,412,6731,110,0.9004997871785366,0.905742060386374,0.005242273207837322,0.16406612617453845,0.1375304719541994,-0.026535654220339044,0.9818181818181818,0.9181818181818182,-0.0636363636363636
646,412,6108,112,0.900521478604784,0.9024126203183074,0.0018911417135233366,0.19862237476044994,0.2116919847301612,0.013069609969711266,0.9821428571428571,0.9107142857142857,-0.0714285714285714
647,412,7188,109,0.8990203612960417,0.8968106986551513,-0.0022096626408903974,0.1427576249851437,0.13806591606404237,-0.004691708921101323,0.9724770642201835,0.8807339449541285,-0.09174311926605505
648,412,5845,111,0.9015340768043941,0.8803658908297903,-0.021168185974603793,0.19603775419071565,0.18336487998769704,-0.012672874203018603,0.990990990990991,0.9009009009009009,-0.09009009009009006
649,412,6760,99,0.8892816469756869,0.8756549127364319,-0.013626734239254978,0.16486487601598093,0.16002953825165525,-0.004835337764325681,0.9696969696969697,0.8585858585858586,-0.11111111111111116
650,412,6691,111,0.8773337166954188,0.8719488485445932,-0.005384868150825617,0.13416288500623066,0.135655607476786,0.0014927224705553466,0.963963963963964,0.8738738738738738,-0.09009009009009017
651,412,6222,120,0.8896891729487599,0.891741778651808,0.002052605703048105,0.15310051778839268,0.14748396969029395,-0.005616548098098723,0.975,0.9,-0.07499999999999996
652,412,6514,121,0.922784864126957,0.916190616544697,-0.0065942475822600155,0.23778698341204502,0.2181235846457951,-0.019663398766249923,0.9752066115702479,0.9256198347107438,-0.04958677685950408
653,412,5953,123,0.888633225954901,0.8995593300701445,0.010926104115243529,0.12051537910681537,0.13223862916204096,0.011723250055225592,0.983739837398374,0.9186991869918699,-0.06504065040650409
654,412,6427,97,0.8662839367437012,0.8650478005244214,-0.0012361362192797598,0.09578157290690358,0.10504867255611679,0.009267099649213212,0.9587628865979382,0.845360824742268,-0.11340206185567014
655,412,6662,134,0.9195200468247,0.9106661087942639,-0.008853938030436104,0.27185071859690024,0.2254191913973385,-0.046431527199561756,0.9850746268656716,0.917910447761194,-0.06716417910447758
656,412,6357,115,0.9112463953860943,0.8957232213755345,-0.015523174010559804,0.2544967204088893,0.2306997990523052,-0.023796921356584122,0.991304347826087,0.8956521739130435,-0.09565217391304348
657,412,7303,119,0.9096977878010892,0.9130911830210926,0.00339339522000337,0.16703586361003747,0.18976430480410952,0.022728441194072052,0.9747899159663865,0.9327731092436975,-0.04201680672268904
658,412,6479,121,0.8829170772034451,0.8707660551293483,-0.012151022074096796,0.17604347329120892,0.17977881203386173,0.003735338742652805,0.9752066115702479,0.8677685950413223,-0.1074380165289256
